,genre,year,title,duration,certificate,rating,voting
82,Adventure,2024,83. Escape from the 21st Century,1h 38m,,6.4,1000
83,Adventure,2024,84. The Price of Money: A Largo Winch Adventure,1h 40m,,5.1,1300
84,Adventure,2024,85. Kanguva,2h 32m,15,4.5,15000
85,Adventure,2024,86. Hitpig,1h 26m,PG,5.1,1100
86,Adventure,2024,87. Bookworm,1h 43m,12,6.0,2100
87,Adventure,2024,88. Raqa,1h 47m,Not Rated,5.6,303000
88,Adventure,2024,89. Devil's Knight,1h 30m,,5.3,963000
89,Adventure,2024,90. Robin and the Hoods,1h 40m,,4.3,540000
90,Adventure,2024,"91. I, the Executioner",1h 58m,,6.3,2000
91,Adventure,2024,92. A Legend,2h 9m,,4.7,1000
92,Adventure,2024,93. The Best Christmas Pageant Ever,1h 39m,PG,6.8,6300
93,Adventure,2024,94. Hanu Man,2h 38m,,7.7,29000
94,Adventure,2024,95. Bureau 749,2h 3m,,3.9,580000
95,Adventure,2024,96. The Courier,1h 41m,15,6.0,4600
96,Adventure,2024,97. The Tiger's Apprentice,1h 24m,PG,5.8,2300
97,Adventure,2024,98. Meanwhile on Earth,1h 29m,R,6.0,950000
98,Adventure,2024,99. Empire Queen,2h 28m,,3.2,240000
99,Adventure,2024,100. The Twisters,1h 26m,Not Rated,2.6,410000
100,Adventure,2024,101. Bade Miyan Chote Miyan,2h 43m,15,3.7,39000
101,Adventure,2024,102. Return to Wickensburg,1h 28m,,4.7,78000
102,Adventure,2024,103. Eat the Night,1h 46m,18,6.0,567000
103,Adventure,2024,104. A.R.M,2h 30m,,7.1,8900
104,Adventure,2024,105. Anaconda,1h 24m,,4.9,668000
105,Adventure,2024,106. Angels Fallen: Warriors of Peace,1h 43m,,4.9,6300
106,Adventure,2024,107. Sam and Colby: The Legends of the Paranormal,1h 38m,Not Rated,4.8,314000
107,Adventure,2024,108. Buffalo Kids,1h 33m,PG,6.6,772000
108,Adventure,2024,109. Big City Greens the Movie: Spacecation,1h 23m,TV-Y7,6.2,584000
109,Adventure,2024,110. 76 Days,1h 45m,,0.0,0
110,Adventure,2024,111. I Left My Heart in Colombia,0h,,8.4,428000
111,Adventure,2024,112. Saving Bikini Bottom: The Sandy Cheeks Movie,1h 22m,U,3.7,4000
112,Adventure,2024,113. The Kingdom,2h 13m,TV-14,7.0,151000
113,Adventure,2024,114. 200% Wolf,1h 38m,U,5.9,1300
114,Adventure,2024,115. Captain Miller,2h 37m,15,6.9,11000
115,Adventure,2024,116. Panda Bear in Africa,1h 24m,Not Rated,5.5,378000
116,Adventure,2024,117. The Wages of Fear,1h 44m,TV-MA,4.6,4200
117,Adventure,2024,118. Gaami,2h 27m,Not Rated,6.3,2100
118,Adventure,2024,119. My Oni Girl,1h 52m,TV-PG,6.0,1900
119,Adventure,2024,120. My Freaky Family,1h 26m,,6.1,424000
120,Adventure,2024,121. Cult Killer,1h 45m,15,4.8,2900
121,Adventure,2024,122. Son's Will,2h 28m,,7.4,1100
122,Adventure,2024,123. Noah's Ark,1h 36m,U,4.2,701000
123,Adventure,2024,124. The Empire,1h 50m,,5.2,1300
124,Adventure,2024,125. Sixty Minutes,1h 28m,15,5.7,5300
125,Adventure,2024,126. Woody Woodpecker Goes to Camp,1h 40m,PG,4.5,2700
126,Adventure,2024,127. Earthquake Underground,1h 23m,TV-14,3.3,204000
127,Adventure,2024,128. The Sloth Lane,1h 30m,U,5.6,237000
128,Adventure,2024,129. Ayalaan,2h 35m,12A,5.9,4000
129,Adventure,2024,130. Gladiators,1h 35m,15,4.4,114000
130,Adventure,2024,131. No Chains No Masters,1h 38m,,6.3,662000
131,Adventure,2024,132. Golden Kamuy,2h 7m,15,6.3,2600
132,Adventure,2024,133. Odio el verano,1h 43m,,5.1,618000
133,Adventure,2024,134. Man and Witch: The Dance of a Thousand Steps,1h 34m,PG,5.5,352000
134,Adventure,2024,135. Spiders on a Plane,1h 18m,TV-MA,4.9,394000
135,Adventure,2024,136. Seeds,1h 22m,,5.0,226000
136,Adventure,2024,137. This Too Shall Pass,1h 45m,,8.4,19000
137,Adventure,2024,138. Rebellious,1h 34m,PG,6.1,236000
138,Adventure,2024,139. Autumn and the Black Jaguar,1h 40m,PG,5.6,1100
139,Adventure,2024,140. Operation Blood Hunt,1h 33m,15,3.4,518000
140,Adventure,2024,141. Witch Hunter,1h 20m,,4.8,26000
141,Adventure,2024,142. Roadkill,1h 30m,,3.7,694000
142,Adventure,2024,143. War of the Worlds: Extinction,1h 24m,12,3.0,215000
143,Adventure,2024,144. No Time to Spy: A Loud House Movie,1h 21m,PG,6.3,498000
144,Adventure,2024,145. Bionic,1h 50m,TV-MA,4.3,1800
145,Adventure,2024,146. The Mountain,1h 29m,,6.6,168000
146,Adventure,2024,147. Now or Never!,0h,,2.2,17000
147,Adventure,2024,148. The Firing Squad,1h 33m,PG-13,5.1,5100
148,Adventure,2024,149. All for One,1h 37m,,1.4,680000
149,Adventure,2024,150. Barroz,2h 35m,PG,3.4,1000
150,Adventure,2024,151. Elli and the Ghostly Ghost Train,1h 26m,,5.1,109000
151,Adventure,2024,152. Dalia y el Libro Rojo,1h 47m,,5.9,149000
152,Adventure,2024,153. At Her Feet,1h 40m,,7.7,61000
153,Adventure,2024,154. Kaizen,2h 40m,,7.1,740000
154,Adventure,2024,155. Mera Number Beess,1h 49m,,0.0,0
155,Adventure,2024,156. School of Magical Animals 3,1h 45m,,5.7,350000
156,Adventure,2024,157. Poklad,1h 40m,,4.5,50000
157,Adventure,2024,158. Seven Seas Seven Hills,1h 30m,,8.6,95000
158,Adventure,2024,159. Dongeng Sang Kancil,1h 39m,15,6.6,223000
159,Adventure,2024,160. Ghost Island,1h 35m,,7.2,53000
160,Adventure,2024,161. Gracie and Pedro: Pets to the Rescue,1h 27m,PG,5.0,289000
161,Adventure,2024,162. Appu,1h 32m,,8.1,189000
162,Adventure,2024,163. Mobile Suit Gundam SEED Freedom,2h 4m,15,6.6,981000
163,Adventure,2024,164. Lumina,1h 53m,R,2.1,709000
164,Adventure,2024,165. Diplodocus,1h 33m,,6.3,197000
165,Adventure,2024,166. Chhota Bheem and the Curse of Damyaan,2h 25m,PG,4.8,2300
166,Adventure,2024,167. Patsy Lee & the Keepers of the 5 Kingdoms,1h 49m,,4.0,231000
167,Adventure,2024,168. Diving Into the Darkness,1h 36m,,8.9,91000
168,Adventure,2024,169. Naa Saami Ranga,2h 30m,15,4.5,1200
169,Adventure,2024,170. Pimpinero: Blood and Oil,2h 1m,15,5.6,576000
170,Adventure,2024,171. Giants of La Mancha,1h 28m,U,6.2,581000
171,Adventure,2024,172. Five Friends,1h 52m,TV-14,6.7,965000
172,Adventure,2024,173. Its Name Was Mormo,1h 33m,15,3.6,132000
173,Adventure,2024,174. Guest from the Future,2h 21m,,6.0,1300
174,Adventure,2024,175. Going Viral,1h 30m,TV-PG,8.3,302000
175,Adventure,2024,176. The Waves of Madness,1h 8m,,5.8,102000
176,Adventure,2024,177. The Last Ronin,1h 55m,,4.9,594000
177,Adventure,2024,178. The Magician's Raincoat,0h,,5.0,128000
178,Adventure,2024,179. Major Grom: The Game,2h 48m,TV-MA,6.1,1900
179,Adventure,2024,180. The Lost Tiger,1h 30m,,7.9,53000
180,Adventure,2024,181. Chuck Billy and the Marvelous Guava Tree,1h 30m,,7.4,1200
181,Adventure,2024,182. The Casagrandes Movie,1h 29m,PG,5.6,694000
182,Adventure,2024,183. Space Ranger,0h,,3.5,87000
183,Adventure,2024,184. Alpha.,1h 40m,,6.9,273000
184,Adventure,2024,185. Un lío de millones,1h 31m,,5.3,265000
185,Adventure,2024,186. WWII: Operation Phoenix,1h 46m,,5.7,100000
186,Adventure,2024,187. The Last of Us: Immunity,1h 4m,,4.4,31000
187,Adventure,2024,188. Road Wars: Max Fury,1h 23m,Not Rated,2.0,369000
188,Adventure,2024,189. Rally Caps,1h 40m,,5.6,144000
189,Adventure,2024,190. Planetquake,1h 25m,12,3.0,319000
190,Adventure,2024,191. Never Look Away,1h 25m,,7.1,288000
191,Adventure,2024,192. The Magic Reindeer Saving Santa's Sleigh,1h 26m,Not Rated,6.1,353000
192,Adventure,2024,193. Buddy,2h 17m,,3.8,358000
193,Adventure,2024,194. Little Emma,1h 46m,TV-PG,5.4,134000
194,Adventure,2024,195. Next to Us,2h 5m,,4.8,229000
195,Adventure,2024,196. Yi ren zhi xia,2h 14m,,5.2,213000
196,Adventure,2024,197. The Adventures of Jurassic Pet: Return to the Wild,1h 30m,,5.3,81000
197,Adventure,2024,198. The Backrooms,1h 3m,Not Rated,8.2,15000
198,Adventure,2024,199. Dragon Ball Kai: Doragon Bôru Kai,1h 22m,,8.6,87000
199,Adventure,2024,200. The Goat,1h 31m,,5.9,388000
200,Adventure,2024,"201. Maya, donne-moi un titre",1h 1m,,6.3,63000
201,Adventure,2024,202. I Heart Robots,1h 16m,,4.6,2400
202,Adventure,2024,203. One Million Babes BC,1h 15m,,2.2,89000
203,Adventure,2024,204. Jurassic Triangle,1h 24m,,2.4,288000
204,Adventure,2024,205. Z-Mom,1h 30m,,4.9,47000
205,Adventure,2024,206. My Fathers' Daughter,1h 18m,,6.5,84000
206,Adventure,2024,207. Mong Vuot,1h 36m,,5.0,173000
207,Adventure,2024,208. Birds Flying East,1h 40m,,5.8,606000
208,Adventure,2024,209. Treasure Trackers,1h 32m,PG,5.7,172000
209,Adventure,2024,210. Spirit Riser,1h 38m,,6.6,37000
210,Adventure,2024,211. Stinky Summer,1h 30m,,5.5,57000
211,Adventure,2024,212. Stranded Pearl,1h 30m,,6.0,27000
212,Adventure,2024,213. Vertical,1h 51m,,5.2,148000
213,Adventure,2024,214. Dünya Varmis,1h 40m,,6.6,68000
214,Adventure,2024,215. Uttarakaanda,0h,,0.0,0
215,Adventure,2024,216. Taklee Genesis x Worlds Collide,2h 26m,,5.4,430000
216,Adventure,2024,217. The Epidemic,1h 35m,,5.9,71000
217,Adventure,2024,218. Bull Shark 3,1h 16m,,3.5,92000
218,Adventure,2024,219. Oculus,1h 53m,,6.0,15000
219,Adventure,2024,220. Satu - Year of the Rabbit,1h 33m,,9.0,60000
220,Adventure,2024,221. Formed Police Unit,2h,15,4.7,1400
221,Adventure,2024,222. QAnon Avenue,57m,,10.0,9000
222,Adventure,2024,223. Amazon Bullseye,1h 53m,,5.2,224000
223,Adventure,2024,224. Si Juki the Movie: Harta Pulau Monyet,1h 47m,PG,6.1,131000
224,Adventure,2024,225. Transformers Prime: Galavatron's Revenge,1h 44m,,4.4,17000
225,Adventure,2024,226. Ahl Al Kahf,2h,,5.3,290000
226,Adventure,2024,227. Dikkie Dik en de Verdwenen Knuffel,1h 2m,,7.2,132000
227,Adventure,2024,228. A Trip Elsewhere,1h 33m,,5.4,113000
228,Adventure,2024,229. Benjamin Bat,1h 15m,,7.9,34000
229,Adventure,2024,230. The Slave and the Sorcerer,1h 26m,,6.5,47000
230,Adventure,2024,231. Tanning Zone,0h,,0.0,0
231,Adventure,2024,232. Bolshoe puteshestvie. Vokrug sveta,1h 25m,,5.6,67000
232,Adventure,2024,233. Shrek 5: The Contract - A Fan Made Film,1h 24m,,7.4,22000
233,Adventure,2024,234. My Redneck Neighbor: Chapter 2 - Let the Games Begin,55m,,5.7,11000
234,Adventure,2024,235. The Epic of Gilgamesh,1h 19m,,0.0,0
235,Adventure,2024,236. The Phantom Warrior,1h 59m,,2.4,556000
236,Adventure,2024,"237. Zak & Wowo, la légende de Lendarys",1h 25m,,5.7,103000
237,Adventure,2024,238. Oscar Wilde About America,1h 38m,,4.4,36000
238,Adventure,2024,239. Vikaasaparva,2h 14m,,8.5,544000
239,Adventure,2024,240. Tapori Nayak,0h,,8.6,19000
240,Adventure,2024,241. Powder Pup,1h 29m,PG,6.0,80000
241,Adventure,2024,242. Sentinelese,1h 30m,,0.0,0
242,Adventure,2024,243. Death Game,1h 28m,,6.3,26000
243,Adventure,2024,244. Dead Dead Demon's Dededede Destruction,2h,,7.0,153000
244,Adventure,2024,245. Bremenskie muzykanty,1h 55m,,4.6,699000
245,Adventure,2024,246. Permafrost,1h 20m,,5.7,115000
246,Adventure,2024,247. Gepack,1h 37m,,6.6,373000
247,Adventure,2024,248. Fox & Hare Save the Forest,1h 11m,Not Rated,5.9,217000
248,Adventure,2024,249. The Star City Murders,1h 19m,,4.1,146000
249,Adventure,2024,250. Killer Witches from Outer Space,0h,,6.9,81000
250,Adventure,2024,251. Trifole,1h 40m,,7.5,59000
251,Adventure,2024,252. Kodaikanal,2h 53m,,9.2,70000
252,Adventure,2024,253. Marianengraben,1h 27m,,7.3,94000
253,Adventure,2024,254. Kvitebjørn,1h 25m,,5.9,78000
254,Adventure,2024,255. Rocky Road to Berlin,1h 44m,,7.2,1500
255,Adventure,2024,256. Teenz,2h 2m,,4.4,867000
256,Adventure,2024,257. Güzel Bir Rüya,1h 19m,,4.6,49000
257,Adventure,2024,258. Cazatesoros,1h 46m,,6.5,30000
258,Adventure,2024,259. Yolki 11,1h 32m,,4.7,180000
259,Adventure,2024,260. Family Vacation,0h,,6.6,6000
260,Adventure,2024,261. Game On,1h 25m,,2.6,358000
261,Adventure,2024,262. Tokusou Sentai Dekaranger 20th: Fireball Booster,50m,,7.1,38000
262,Adventure,2024,263. Hope & Glory,44m,,6.6,148000
263,Adventure,2024,264. Ice Maiden,1h 30m,,8.5,85000
264,Adventure,2024,265. Mr. Blue Shirt: The Inspiration,0h,,4.8,10000
265,Adventure,2024,266. Mama,1h 40m,,8.5,7000
266,Adventure,2024,267. The Forest,1h 17m,,6.3,49000
267,Adventure,2024,268. Famous Patrick (A Super SpongeBob Fan Movie),53m,Not Rated,8.7,26000
268,Adventure,2024,269. Iron Dusk,0h,,5.1,21000
269,Adventure,2024,270. Triple 7,1h 37m,,8.5,14000
270,Adventure,2024,271. Fûto Tantei: Kamen Rider Skull no Shôzô,1h 22m,,7.3,51000
271,Adventure,2024,272. Nanoshark,12,,5.4,24000
272,Adventure,2024,273. Jathara,2h 9m,,7.8,1100
273,Adventure,2024,274. Friendly Fire,1h 45m,,6.1,69000
274,Adventure,2024,275. Warrior Awang and Master Tok Gajah,1h 58m,15,4.6,484000
275,Adventure,2024,276. Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,1h 30m,,7.1,41000
276,Adventure,2024,277. Bad Business,0h,,6.8,60000
277,Adventure,2024,278. Champions of the Golden Valley,1h 21m,,9.2,78000
278,Adventure,2024,279. Road to Dreamland,1h 30m,,0.0,0
279,Adventure,2024,280. Abudeka Is Back,2h,,5.4,42000
280,Adventure,2024,281. Samaya bolshaya luna,1h 45m,,2.4,142000
281,Adventure,2024,282. Life with Quincy 3,1h 13m,,0.0,0
282,Adventure,2024,283. The Trail,1h 20m,,7.8,38000
283,Adventure,2024,284. The Blinkless,59m,,6.9,17000
284,Adventure,2024,285. Era Oculta,1h 20m,,0.0,0
285,Adventure,2024,286. The Yoshi Movie,1h 45m,,7.9,14000
286,Adventure,2024,287. Captain Avispa,1h 36m,Not Rated,5.7,181000
287,Adventure,2024,288. Big Water Theory,1h 23m,,0.0,0
288,Adventure,2024,289. Water Park,25m,,0.0,0
289,Adventure,2024,290. Game of Death: The Six Doors to Hell,2h 25m,,0.0,0
290,Adventure,2024,291. Peter Brook's the Mahabharata (8K),2h 53m,,0.0,0
291,Adventure,2024,292. Memes & Nightmares,1h 21m,TV-MA,5.7,92000
292,Adventure,2024,293. Manyunya. Priklyucheniya v derevne,1h 24m,,5.8,121000
293,Adventure,2024,294. Wangeul Chajaseo,0h,,0.0,0
294,Adventure,2024,295. Luigi's Mansion,1h,,5.9,20000
295,Adventure,2024,296. Tipppsy,1h 55m,,8.1,34000
296,Adventure,2024,297. Tulang Belulang Tulang,1h 35m,,7.1,50000
297,Adventure,2024,298. Kiyma: Orman Kanunlari,1h 21m,,3.9,43000
298,Adventure,2024,299. Goodbye Hamdi,1h 25m,,6.6,12000
299,Adventure,2024,300. Ognivo,1h 45m,,5.5,239000
300,Adventure,2024,"301. Silex and the City, le film",1h 17m,,4.9,55000
301,Adventure,2024,302. My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,1h 14m,,5.9,11000
302,Adventure,2024,303. STEVE (A Minecraft Movie),1h 1m,,6.9,12000
303,Adventure,2024,304. Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,1h 10m,,7.4,76000
304,Adventure,2024,305. Troy the Bharat Putra,2h 14m,,5.2,34000
305,Adventure,2024,306. Oyunda Kal: Eglence Arenasi,1h 32m,,2.5,38000
306,Adventure,2024,307. The Lost Coast,0h,,0.0,0
307,Adventure,2024,308. Mountain Boy,1h 33m,,8.0,30000
308,Adventure,2024,309. Dou Po Cangqiong 3: Chu E,1h 21m,,5.0,11000
309,Adventure,2024,310. Hain,1h 35m,,2.9,51000
310,Adventure,2024,311. The Long Quiet,1h 34m,,9.4,5000
311,Adventure,2024,312. The Eye of the Salamander,1h 21m,,8.4,21000
312,Adventure,2024,313. Letuchiy korabl,1h 40m,,3.8,309000
313,Adventure,2024,314. Daye: Seret ahl el Daye,1h 44m,,7.7,20000
314,Adventure,2024,315. Penelope & Everly's Holiday Adventure,TV-PG,,0.0,0
315,Adventure,2024,316. Tri bogatyrya. Ni dnya bez podviga,1h 1m,,5.8,80000
316,Adventure,2024,317. Håkan Bråkan 2,1h 32m,,5.3,143000
317,Adventure,2024,318. Nature Cat's Nature Movie Special Extraordinaire,53m,,7.3,19000
318,Adventure,2024,319. Lo carga el diablo,1h 43m,,7.6,29000
319,Adventure,2024,320. Philly Christmas,0h,,5.9,15000
320,Adventure,2024,321. Surge of Power: Where There's Smoke,1h 8m,,5.9,14000
321,Adventure,2024,322. Dead Dead Demon's Dededede Destruction Zenpen,2h,,7.0,145000
322,Adventure,2024,323. Yaren Leylek,1h 35m,,5.2,38000
323,Adventure,2024,324. Elephant Steps,0h,,6.9,41000
324,Adventure,2024,325. Beyond existence,1h 35m,,4.1,23000
325,Adventure,2024,326. Rocky and Bullwinkle,1h 40m,,8.6,17000
326,Adventure,2024,327. The Secret of Pin-Up Island,1h 47m,,7.4,97000
327,Adventure,2024,328. Old Wild Mob,0h,,0.0,0
328,Adventure,2024,329. Dünya Mali: Eksi Bir,2h 13m,,7.2,18000
329,Adventure,2024,330. Kade,1h 32m,,6.3,18000
330,Adventure,2024,331. Two Breaths,18m,,8.0,38000
331,Adventure,2024,332. Kral Sakir: Devler Uyandi,0h,,5.3,69000
332,Adventure,2024,333. Six Nine Five (695),2h 17m,,7.0,707000
333,Adventure,2024,334. Baba Yaga spasaet Novyy god,1h 39m,,4.3,124000
334,Adventure,2024,335. Heavens: The Boy and His Robot,1h 38m,,6.3,22000
335,Adventure,2024,336. Arctic Hollow,1h 10m,,2.3,184000
336,Adventure,2024,337. Kido senshi Gandamu: Ginhai no Gen'ei,1h 30m,,6.1,13000
337,Adventure,2024,338. LasseMajas detektivbyrå - Maskoten som försvann,1h 30m,,5.9,67000
338,Adventure,2024,339. Advent,1h 59m,,7.5,6000
339,Adventure,2024,340. Die Chaosschwestern und Pinguin Paul,1h 40m,,5.6,74000
340,Adventure,2024,341. Son of the Wolf,1h 22m,,3.7,7000
341,Adventure,2024,342. Turma da Mônica Jovem: Reflexos do Medo,1h 28m,,2.8,259000
342,Adventure,2024,343. Maverick from the Edge,1h 47m,Approved,0.0,0
343,Adventure,2024,344. Adam i Eva,1h 35m,,5.1,96000
344,Adventure,2024,345. Jaunt,1h 18m,,8.7,8000
345,Adventure,2024,346. The Apples Gang: The Movie by Wright,0h,,0.0,0
346,Adventure,2024,347. Steal the Naughty List,1h 30m,U,6.2,127000
347,Adventure,2024,348. Dogman Territory: Werewolves in the Land Between the Lakes,0h,,5.6,35000
348,Adventure,2024,349. Shadows of Betrayal: Chronicles of Ian Blair,1h 5m,,7.5,14000
349,Adventure,2024,350. Chernyy zamok,1h 55m,,5.0,63000
350,Adventure,2024,351. Askepote,1h 12m,,3.5,86000
351,Adventure,2024,352. Igrisca ne damo!,1h 19m,,6.6,34000
352,Adventure,2024,353. Joachim and the Apocalypse,1h 30m,,7.5,16000
353,Adventure,2024,354. Orango,1h 34m,,7.3,75000
354,Adventure,2024,355. Dreams,1h 46m,,6.9,9000
355,Adventure,2024,356. Il portale magico,0h,,7.9,35000
356,Adventure,2024,357. Get Close 2,0h,,5.7,47000
357,Adventure,2024,358. The Umbrella Fairy,1h 35m,,5.7,62000
358,Adventure,2024,359. Art Work,1h 31m,,0.0,0
359,Adventure,2024,360. The Cold Father,0h,,6.8,19000
360,Adventure,2024,361. Wilhelm Gustloff,1h 50m,13+,8.7,9000
361,Adventure,2024,362. Minecraft But I Survive Again in Parkour Civilization,0h,,8.7,37000
362,Adventure,2024,363. The Sasqualogist,1h 29m,,0.0,0
363,Adventure,2024,364. The Very Last Christmas,1h 15m,,8.6,12000
364,Adventure,2024,365. The Last Survivor,1h 55m,,0.0,0
365,Adventure,2024,366. Bar MoskvaChiki,1h 31m,,5.1,106000
366,Adventure,2024,367. 23 Horas,0h,,7.0,21000
367,Adventure,2024,368. Abar Arownne Din Ratri,1h 51m,,8.0,8000
368,Adventure,2024,369. Wonderland,2h,,6.8,13000
369,Adventure,2024,370. Lion King: A Tale of Mufasa,0h,,0.0,0
370,Adventure,2024,371. Xibalba Monster,1h 16m,,6.7,31000
371,Adventure,2024,372. StarGazer: The Need of the Many,47m,,5.0,12000
